0,49.63766667,0.255424048,3.643333333,0.014529663
1,41.96366667,0.289887526,2.25,0.0127781
2,35.585,0.205078847,1.5,0.009117
3,34.71033333,0.147280156,0.7,0.0754824
4,29.25933333,0.086787736,0.466666667,0.0654847
5,26.01666667,0.201032612,0.328,0.0628801
