,time,temperature
3349,2018-11-01 09:39:28.454245,13.38
3350,2018-11-01 09:39:28.762298,13.47
3351,2018-11-01 09:39:29.083159,13.27
3352,2018-11-01 09:39:29.370612,13.21
3353,2018-11-01 09:39:29.684628,13.18
3354,2018-11-01 09:39:29.991753,13.14
3355,2018-11-01 09:39:30.285617,13.17
3356,2018-11-01 09:39:30.592833,13.07
3357,2018-11-01 09:39:30.895635,13.04
3358,2018-11-01 09:39:31.203536,12.93
3359,2018-11-01 09:39:31.510634,12.9
3360,2018-11-01 09:39:31.811290,12.89
3361,2018-11-01 09:39:32.115994,12.77
3362,2018-11-01 09:39:32.420285,12.75
3363,2018-11-01 09:39:32.726834,12.71
3364,2018-11-01 09:39:33.029727,12.69
3365,2018-11-01 09:39:33.336965,12.58
3366,2018-11-01 09:39:33.660318,12.57
3367,2018-11-01 09:39:33.962812,12.48
3368,2018-11-01 09:39:34.254830,12.47
3369,2018-11-01 09:39:34.556508,12.5
3370,2018-11-01 09:39:34.858661,12.35
3371,2018-11-01 09:39:35.165699,12.34
3372,2018-11-01 09:39:35.470703,12.27
3373,2018-11-01 09:39:35.780408,12.32
3374,2018-11-01 09:39:36.080049,12.31
3375,2018-11-01 09:39:36.393585,12.32
3376,2018-11-01 09:39:36.699376,12.11
3377,2018-11-01 09:39:37.011238,12.14
3378,2018-11-01 09:39:37.317070,12.04
3379,2018-11-01 09:39:37.608003,12.41
3380,2018-11-01 09:39:37.911953,11.96
3381,2018-11-01 09:39:38.245378,11.94
3382,2018-11-01 09:39:38.521446,11.92
3383,2018-11-01 09:39:38.853122,11.85
3384,2018-11-01 09:39:39.128561,11.77
3385,2018-11-01 09:39:39.441046,11.78
3386,2018-11-01 09:39:39.740785,11.77
3387,2018-11-01 09:39:40.046372,11.73
3388,2018-11-01 09:39:40.351522,11.82
3389,2018-11-01 09:39:40.657379,11.72
3390,2018-11-01 09:39:40.961128,11.68
3391,2018-11-01 09:39:41.292816,11.66
3392,2018-11-01 09:39:41.588191,11.63
3393,2018-11-01 09:39:41.879666,11.45
3394,2018-11-01 09:39:42.184447,11.56
3395,2018-11-01 09:39:42.488080,11.41
3396,2018-11-01 09:39:42.790169,11.39
3397,2018-11-01 09:39:43.095910,11.43
3398,2018-11-01 09:39:43.405491,11.4
3399,2018-11-01 09:39:43.707448,11.41
3400,2018-11-01 09:39:44.012475,11.34
3401,2018-11-01 09:39:44.330233,11.35
3402,2018-11-01 09:39:44.622017,11.36
3403,2018-11-01 09:39:44.926651,11.27
3404,2018-11-01 09:39:45.237871,11.28
3405,2018-11-01 09:39:45.537030,11.32
3406,2018-11-01 09:39:45.844819,11.34
3407,2018-11-01 09:39:46.164832,11.32
3408,2018-11-01 09:39:46.450360,11.25
3409,2018-11-01 09:39:46.757056,11.21
3410,2018-11-01 09:39:47.061716,11.32
3411,2018-11-01 09:39:47.368282,11.33
3412,2018-11-01 09:39:47.690554,11.38
3413,2018-11-01 09:39:47.982968,11.32
3414,2018-11-01 09:39:48.285443,11.32
3415,2018-11-01 09:39:48.600462,11.32
3416,2018-11-01 09:39:48.892328,11.36
3417,2018-11-01 09:39:49.197975,11.39
3418,2018-11-01 09:39:49.502712,11.44
3419,2018-11-01 09:39:49.806938,11.44
3420,2018-11-01 09:39:50.112917,11.43
3421,2018-11-01 09:39:50.417220,11.54
3422,2018-11-01 09:39:50.748879,11.54
3423,2018-11-01 09:39:51.036733,11.48
3424,2018-11-01 09:39:51.366154,11.54
3425,2018-11-01 09:39:51.652674,11.62
3426,2018-11-01 09:39:51.990536,11.73
3427,2018-11-01 09:39:52.248444,11.68
3428,2018-11-01 09:39:52.551813,11.73
3429,2018-11-01 09:39:52.860945,11.7
3430,2018-11-01 09:39:53.161352,11.84
3431,2018-11-01 09:39:53.467336,12.4
3432,2018-11-01 09:39:53.776978,11.85
3433,2018-11-01 09:39:54.081682,11.92
3434,2018-11-01 09:39:54.385066,11.95
3435,2018-11-01 09:39:54.690258,11.99
3436,2018-11-01 09:39:54.991951,12.07
3437,2018-11-01 09:39:55.298004,12.07
3438,2018-11-01 09:39:55.600503,12.13
3439,2018-11-01 09:39:55.907366,12.16
3440,2018-11-01 09:39:56.219779,12.16
3441,2018-11-01 09:39:56.518651,12.29
3442,2018-11-01 09:39:56.822890,12.21
3443,2018-11-01 09:39:57.136171,12.33
3444,2018-11-01 09:39:57.441137,12.3
3445,2018-11-01 09:39:57.739652,12.29
3446,2018-11-01 09:39:58.042481,12.36
3447,2018-11-01 09:39:58.346683,12.42
3448,2018-11-01 09:39:58.659523,12.47
3449,2018-11-01 09:39:58.957522,12.5
3450,2018-11-01 09:39:59.271661,12.59
3451,2018-11-01 09:39:59.572958,12.57
3452,2018-11-01 09:39:59.881267,12.54
3453,2018-11-01 09:40:00.185182,12.53
3454,2018-11-01 09:40:00.482465,12.61
3455,2018-11-01 09:40:00.791107,12.61
3456,2018-11-01 09:40:01.095687,12.7
3457,2018-11-01 09:40:01.400534,12.68
3458,2018-11-01 09:40:01.713092,12.64
3459,2018-11-01 09:40:02.013671,12.8
3460,2018-11-01 09:40:02.319637,12.83
3461,2018-11-01 09:40:02.617080,12.63
3462,2018-11-01 09:40:02.924263,12.69
3463,2018-11-01 09:40:03.241839,12.67
3464,2018-11-01 09:40:03.537633,12.6
3465,2018-11-01 09:40:03.860493,12.73
3466,2018-11-01 09:40:04.143726,12.73
3467,2018-11-01 09:40:04.451055,12.84
3468,2018-11-01 09:40:04.754703,12.72
3469,2018-11-01 09:40:05.064093,12.6
3470,2018-11-01 09:40:05.366021,12.72
3471,2018-11-01 09:40:05.670102,12.7
3472,2018-11-01 09:40:05.998574,12.81
3473,2018-11-01 09:40:06.283538,12.69
3474,2018-11-01 09:40:06.584620,12.64
3475,2018-11-01 09:40:06.893485,12.67
3476,2018-11-01 09:40:07.200492,12.64
3477,2018-11-01 09:40:07.505745,12.75
3478,2018-11-01 09:40:07.805112,12.61
3479,2018-11-01 09:40:08.113643,12.56
3480,2018-11-01 09:40:08.416387,12.63
3481,2018-11-01 09:40:08.723564,12.53
3482,2018-11-01 09:40:09.023791,12.54
3483,2018-11-01 09:40:09.336270,12.64
3484,2018-11-01 09:40:09.642045,12.43
3485,2018-11-01 09:40:09.950220,12.49
3486,2018-11-01 09:40:10.251679,12.39
3487,2018-11-01 09:40:10.548163,12.48
3488,2018-11-01 09:40:10.853043,12.41
3489,2018-11-01 09:40:11.158187,12.23
3490,2018-11-01 09:40:11.463412,13.14
3491,2018-11-01 09:40:11.778938,12.36
3492,2018-11-01 09:40:12.079419,12.34
3493,2018-11-01 09:40:12.379638,12.27
3494,2018-11-01 09:40:12.687232,12.33
3495,2018-11-01 09:40:12.989477,12.21
3496,2018-11-01 09:40:13.299571,12.21
3497,2018-11-01 09:40:13.599505,12.16
3498,2018-11-01 09:40:13.904134,12.09
3499,2018-11-01 09:40:14.209998,12.17
3500,2018-11-01 09:40:14.540412,12.07
3501,2018-11-01 09:40:14.821088,12.08
3502,2018-11-01 09:40:15.132703,12.07
3503,2018-11-01 09:40:15.431838,12.01
3504,2018-11-01 09:40:15.739968,12.08
3505,2018-11-01 09:40:16.041371,12.02
3506,2018-11-01 09:40:16.345410,12.03
3507,2018-11-01 09:40:16.680431,11.95
3508,2018-11-01 09:40:16.968303,11.93
3509,2018-11-01 09:40:17.268424,11.87
3510,2018-11-01 09:40:17.581710,11.78
3511,2018-11-01 09:40:17.868875,11.77
3512,2018-11-01 09:40:18.175242,11.76
3513,2018-11-01 09:40:18.488374,11.71
3514,2018-11-01 09:40:18.787377,11.68
3515,2018-11-01 09:40:19.089609,11.68
3516,2018-11-01 09:40:19.397038,11.71
3517,2018-11-01 09:40:19.706102,11.68
3518,2018-11-01 09:40:20.007891,11.66
3519,2018-11-01 09:40:20.317441,11.62
3520,2018-11-01 09:40:20.616250,11.54
3521,2018-11-01 09:40:20.938782,11.54
3522,2018-11-01 09:40:21.229377,11.55
3523,2018-11-01 09:40:21.535384,11.62
3524,2018-11-01 09:40:21.844260,11.59
3525,2018-11-01 09:40:22.169423,11.55
3526,2018-11-01 09:40:22.446097,11.46
3527,2018-11-01 09:40:22.756238,11.52
3528,2018-11-01 09:40:23.054401,11.52
3529,2018-11-01 09:40:23.376293,11.48
3530,2018-11-01 09:40:23.666305,11.54
3531,2018-11-01 09:40:23.971389,11.58
3532,2018-11-01 09:40:24.275290,11.5
3533,2018-11-01 09:40:24.581104,11.62
3534,2018-11-01 09:40:24.886254,11.68
3535,2018-11-01 09:40:25.189690,11.52
3536,2018-11-01 09:40:25.498620,11.44
3537,2018-11-01 09:40:25.799669,11.56
3538,2018-11-01 09:40:26.115644,11.59
3539,2018-11-01 09:40:26.409167,11.65
3540,2018-11-01 09:40:26.718958,11.63
3541,2018-11-01 09:40:27.023310,11.62
3542,2018-11-01 09:40:27.325706,11.61
3543,2018-11-01 09:40:27.636049,11.75
3544,2018-11-01 09:40:27.935496,11.8
3545,2018-11-01 09:40:28.241066,11.83
3546,2018-11-01 09:40:28.544930,11.91
3547,2018-11-01 09:40:28.849781,12.02
3548,2018-11-01 09:40:29.163000,11.79
3549,2018-11-01 09:40:29.459967,11.92
3550,2018-11-01 09:40:29.768046,11.91
3551,2018-11-01 09:40:30.082794,11.99
3552,2018-11-01 09:40:30.377101,11.92
3553,2018-11-01 09:40:30.688862,11.98
3554,2018-11-01 09:40:30.987611,11.99
3555,2018-11-01 09:40:31.294746,12.12
3556,2018-11-01 09:40:31.597094,12.07
3557,2018-11-01 09:40:31.913754,12.17
3558,2018-11-01 09:40:32.206901,12.14
3559,2018-11-01 09:40:32.515346,12.16
3560,2018-11-01 09:40:32.818561,12.13
3561,2018-11-01 09:40:33.121072,12.33
3562,2018-11-01 09:40:33.426834,12.28
3563,2018-11-01 09:40:33.736622,12.22
3564,2018-11-01 09:40:34.037578,12.32
3565,2018-11-01 09:40:34.340764,12.36
3566,2018-11-01 09:40:34.644647,12.31
3567,2018-11-01 09:40:34.950174,12.35
3568,2018-11-01 09:40:35.258618,12.39
3569,2018-11-01 09:40:35.565009,12.31
3570,2018-11-01 09:40:35.867083,12.48
3571,2018-11-01 09:40:36.174617,12.5
3572,2018-11-01 09:40:36.482892,12.47
3573,2018-11-01 09:40:36.783072,12.45
3574,2018-11-01 09:40:37.087257,12.5
3575,2018-11-01 09:40:37.393764,12.49
3576,2018-11-01 09:40:37.698128,12.43
3577,2018-11-01 09:40:38.002288,12.49
3578,2018-11-01 09:40:38.307038,12.5
3579,2018-11-01 09:40:38.611040,12.5
3580,2018-11-01 09:40:38.914400,12.52
3581,2018-11-01 09:40:39.234427,12.4
3582,2018-11-01 09:40:39.527810,12.51
3583,2018-11-01 09:40:39.834569,12.44
3584,2018-11-01 09:40:40.137098,12.58
3585,2018-11-01 09:40:40.444079,12.42
3586,2018-11-01 09:40:40.755687,12.46
3587,2018-11-01 09:40:41.055900,12.47
3588,2018-11-01 09:40:41.358574,12.52
3589,2018-11-01 09:40:41.696902,12.45
3590,2018-11-01 09:40:41.964589,12.49
3591,2018-11-01 09:40:42.270801,12.43
3592,2018-11-01 09:40:42.577784,12.43
3593,2018-11-01 09:40:42.911408,12.45
3594,2018-11-01 09:40:43.198992,12.43
3595,2018-11-01 09:40:43.489813,12.36
3596,2018-11-01 09:40:43.796178,12.39
3597,2018-11-01 09:40:44.107378,12.39
3598,2018-11-01 09:40:44.406894,12.36
3599,2018-11-01 09:40:44.713688,12.31
3600,2018-11-01 09:40:45.032675,12.31
3601,2018-11-01 09:40:45.332423,12.27
3602,2018-11-01 09:40:45.626958,12.23
3603,2018-11-01 09:40:45.933148,12.29
3604,2018-11-01 09:40:46.236448,12.2
3605,2018-11-01 09:40:46.542455,12.15
3606,2018-11-01 09:40:46.863828,12.2
3607,2018-11-01 09:40:47.156040,12.04
3608,2018-11-01 09:40:47.462306,12.12
3609,2018-11-01 09:40:47.762481,12.14
3610,2018-11-01 09:40:48.080553,12.05
3611,2018-11-01 09:40:48.375122,12.06
3612,2018-11-01 09:40:48.678314,12.0
3613,2018-11-01 09:40:48.981496,12.0
3614,2018-11-01 09:40:49.302990,11.99
3615,2018-11-01 09:40:49.609973,11.89
3616,2018-11-01 09:40:49.899451,12.0
3617,2018-11-01 09:40:50.205127,12.05
3618,2018-11-01 09:40:50.509669,11.84
3619,2018-11-01 09:40:50.825953,11.98
3620,2018-11-01 09:40:51.127099,11.83
3621,2018-11-01 09:40:51.424020,11.81
3622,2018-11-01 09:40:51.734498,11.77
3623,2018-11-01 09:40:52.032513,11.84
3624,2018-11-01 09:40:52.338617,11.78
3625,2018-11-01 09:40:52.644700,11.74
3626,2018-11-01 09:40:52.948366,11.57
3627,2018-11-01 09:40:53.252142,11.57
3628,2018-11-01 09:40:53.565452,11.63
3629,2018-11-01 09:40:53.862844,11.72
3630,2018-11-01 09:40:54.169444,11.59
3631,2018-11-01 09:40:54.478832,11.55
3632,2018-11-01 09:40:54.781368,11.62
3633,2018-11-01 09:40:55.084933,11.62
3634,2018-11-01 09:40:55.389083,11.62
3635,2018-11-01 09:40:55.694367,11.48
3636,2018-11-01 09:40:55.999119,11.54
3637,2018-11-01 09:40:56.304900,11.49
3638,2018-11-01 09:40:56.609038,11.52
3639,2018-11-01 09:40:56.914418,11.59
3640,2018-11-01 09:40:57.216816,11.41
3641,2018-11-01 09:40:57.522768,11.52
3642,2018-11-01 09:40:57.830251,11.54
3643,2018-11-01 09:40:58.183811,11.57
3644,2018-11-01 09:40:58.490142,11.57
3645,2018-11-01 09:40:58.794220,11.56
3646,2018-11-01 09:40:59.098978,11.52
3647,2018-11-01 09:40:59.404847,11.47
3648,2018-11-01 09:40:59.716004,11.56
3649,2018-11-01 09:41:00.014623,11.64
3650,2018-11-01 09:41:00.318940,11.54
3651,2018-11-01 09:41:00.625348,11.54
3652,2018-11-01 09:41:00.931521,11.62
3653,2018-11-01 09:41:01.236995,11.67
3654,2018-11-01 09:41:01.539024,11.7
3655,2018-11-01 09:41:01.845250,11.65
3656,2018-11-01 09:41:02.154378,11.73
3657,2018-11-01 09:41:02.456804,11.73
3658,2018-11-01 09:41:02.759546,11.83
3659,2018-11-01 09:41:03.064708,11.9
3660,2018-11-01 09:41:03.372228,11.84
3661,2018-11-01 09:41:03.677502,11.85
3662,2018-11-01 09:41:03.979797,11.97
3663,2018-11-01 09:41:04.291359,11.95
3664,2018-11-01 09:41:04.590416,11.98
3665,2018-11-01 09:41:04.900459,12.03
3666,2018-11-01 09:41:05.205415,12.05
3667,2018-11-01 09:41:05.528925,12.06
3668,2018-11-01 09:41:05.829869,12.12
3669,2018-11-01 09:41:06.134610,12.18
3670,2018-11-01 09:41:06.442432,12.3
3671,2018-11-01 09:41:06.738071,12.29
3672,2018-11-01 09:41:07.038720,12.21
3673,2018-11-01 09:41:07.338759,12.36
3674,2018-11-01 09:41:07.640044,12.47
3675,2018-11-01 09:41:07.949653,12.41
3676,2018-11-01 09:41:08.248140,12.51
3677,2018-11-01 09:41:08.559276,12.62
3678,2018-11-01 09:41:08.859787,12.67
3679,2018-11-01 09:41:09.172793,12.7
3680,2018-11-01 09:41:09.469410,12.7
3681,2018-11-01 09:41:09.789720,12.78
3682,2018-11-01 09:41:10.080066,12.8
3683,2018-11-01 09:41:10.386076,12.87
3684,2018-11-01 09:41:10.694735,12.86
3685,2018-11-01 09:41:10.994598,12.81
3686,2018-11-01 09:41:11.300108,12.89
3687,2018-11-01 09:41:11.604775,12.94
3688,2018-11-01 09:41:11.910346,13.15
3689,2018-11-01 09:41:12.216870,13.12
3690,2018-11-01 09:41:12.521512,13.13
3691,2018-11-01 09:41:12.825164,13.2
3692,2018-11-01 09:41:13.130532,13.14
3693,2018-11-01 09:41:13.436804,13.36
3694,2018-11-01 09:41:13.741689,13.21
3695,2018-11-01 09:41:14.044998,13.35
3696,2018-11-01 09:41:14.350414,13.48
3697,2018-11-01 09:41:14.655975,13.48
3698,2018-11-01 09:41:14.961273,13.54
3699,2018-11-01 09:41:15.266654,13.54
3700,2018-11-01 09:41:15.571104,13.67
3701,2018-11-01 09:41:15.876209,13.67
3702,2018-11-01 09:41:16.180169,13.73
3703,2018-11-01 09:41:16.486191,13.83
3704,2018-11-01 09:41:16.789930,13.84
3705,2018-11-01 09:41:17.096622,13.82
3706,2018-11-01 09:41:17.401148,13.99
3707,2018-11-01 09:41:17.706913,13.99
3708,2018-11-01 09:41:18.010565,14.13
3709,2018-11-01 09:41:18.314614,14.15
3710,2018-11-01 09:41:18.621108,14.15
3711,2018-11-01 09:41:18.925104,14.17
3712,2018-11-01 09:41:19.230262,14.29
3713,2018-11-01 09:41:19.535686,14.25
3714,2018-11-01 09:41:19.840212,14.39
3715,2018-11-01 09:41:20.146493,14.48
3716,2018-11-01 09:41:20.452741,14.43
3717,2018-11-01 09:41:20.759746,14.6
3718,2018-11-01 09:41:21.058558,14.6
3719,2018-11-01 09:41:21.368427,14.68
3720,2018-11-01 09:41:21.670622,14.73
3721,2018-11-01 09:41:21.976828,14.81
3722,2018-11-01 09:41:22.280201,14.79
3723,2018-11-01 09:41:22.589794,14.92
3724,2018-11-01 09:41:22.893848,14.94
3725,2018-11-01 09:41:23.197211,15.12
3726,2018-11-01 09:41:23.501568,15.11
3727,2018-11-01 09:41:23.806556,15.15
3728,2018-11-01 09:41:24.109803,15.21
3729,2018-11-01 09:41:24.417426,15.16
3730,2018-11-01 09:41:24.722101,15.38
3731,2018-11-01 09:41:25.026349,15.33
3732,2018-11-01 09:41:25.332621,15.44
3733,2018-11-01 09:41:25.636244,15.5
3734,2018-11-01 09:41:25.941482,15.52
3735,2018-11-01 09:41:26.245711,15.57
3736,2018-11-01 09:41:26.552420,15.68
3737,2018-11-01 09:41:26.858397,15.58
3738,2018-11-01 09:41:27.166821,15.7
3739,2018-11-01 09:41:27.465616,15.77
3740,2018-11-01 09:41:27.772421,15.81
3741,2018-11-01 09:41:28.074937,15.93
3742,2018-11-01 09:41:28.383829,15.95
3743,2018-11-01 09:41:28.692829,16.0
3744,2018-11-01 09:41:28.993683,15.96
3745,2018-11-01 09:41:29.297398,16.07
3746,2018-11-01 09:41:29.605981,16.04
3747,2018-11-01 09:41:29.905517,16.24
3748,2018-11-01 09:41:30.212654,16.13
3749,2018-11-01 09:41:30.516581,16.33
3750,2018-11-01 09:41:30.822065,16.27
3751,2018-11-01 09:41:31.129955,16.32
3752,2018-11-01 09:41:31.432105,16.38
3753,2018-11-01 09:41:31.735575,16.39
3754,2018-11-01 09:41:32.041159,16.47
3755,2018-11-01 09:41:32.357679,16.55
3756,2018-11-01 09:41:32.657094,16.55
3757,2018-11-01 09:41:32.958938,16.57
3758,2018-11-01 09:41:33.261318,16.6
3759,2018-11-01 09:41:33.566213,16.63
3760,2018-11-01 09:41:33.871909,16.71
3761,2018-11-01 09:41:34.176101,16.63
3762,2018-11-01 09:41:34.483801,16.72
3763,2018-11-01 09:41:34.784906,16.68
3764,2018-11-01 09:41:35.090998,16.73
3765,2018-11-01 09:41:35.396043,16.72
3766,2018-11-01 09:41:35.706663,16.72
3767,2018-11-01 09:41:36.010000,16.79
3768,2018-11-01 09:41:36.311022,16.76
3769,2018-11-01 09:41:36.618018,16.81
3770,2018-11-01 09:41:36.921298,16.84
3771,2018-11-01 09:41:37.231952,16.76
3772,2018-11-01 09:41:37.531284,16.77
3773,2018-11-01 09:41:37.835364,16.78
3774,2018-11-01 09:41:38.140770,16.79
3775,2018-11-01 09:41:38.450724,16.78
3776,2018-11-01 09:41:38.753312,16.78
3777,2018-11-01 09:41:39.056378,16.77
3778,2018-11-01 09:41:39.361692,16.67
3779,2018-11-01 09:41:39.670636,16.68
3780,2018-11-01 09:41:39.971518,16.67
3781,2018-11-01 09:41:40.278672,16.65
3782,2018-11-01 09:41:40.583502,16.61
3783,2018-11-01 09:41:40.890754,16.65
3784,2018-11-01 09:41:41.244163,16.56
3785,2018-11-01 09:41:41.548809,16.52
3786,2018-11-01 09:41:41.904860,16.48
3787,2018-11-01 09:41:42.211818,16.51
3788,2018-11-01 09:41:42.515372,16.45
3789,2018-11-01 09:41:42.822050,16.35
3790,2018-11-01 09:41:43.124915,16.4
3791,2018-11-01 09:41:43.430936,16.28
3792,2018-11-01 09:41:43.736654,16.36
3793,2018-11-01 09:41:44.039554,16.22
3794,2018-11-01 09:41:44.346042,16.24
3795,2018-11-01 09:41:44.652485,16.21
3796,2018-11-01 09:41:44.959420,16.13
3797,2018-11-01 09:41:45.258701,16.03
3798,2018-11-01 09:41:45.565977,16.08
3799,2018-11-01 09:41:45.872444,15.99
3800,2018-11-01 09:41:46.175199,15.91
3801,2018-11-01 09:41:46.480908,15.9
3802,2018-11-01 09:41:46.784146,15.83
3803,2018-11-01 09:41:47.091467,15.81
3804,2018-11-01 09:41:47.394565,15.72
3805,2018-11-01 09:41:47.701019,15.73
3806,2018-11-01 09:41:48.006077,15.71
3807,2018-11-01 09:41:48.310037,15.57
3808,2018-11-01 09:41:48.622047,15.51
3809,2018-11-01 09:41:48.924206,15.48
3810,2018-11-01 09:41:49.226659,15.4
3811,2018-11-01 09:41:49.531210,15.39
3812,2018-11-01 09:41:49.834109,15.31
3813,2018-11-01 09:41:50.147024,15.26
3814,2018-11-01 09:41:50.446347,15.17
3815,2018-11-01 09:41:50.752870,15.09
3816,2018-11-01 09:41:51.054284,15.13
3817,2018-11-01 09:41:51.359797,15.08
3818,2018-11-01 09:41:51.665605,14.94
3819,2018-11-01 09:41:51.969993,14.87
3820,2018-11-01 09:41:52.274451,14.85
3821,2018-11-01 09:41:52.580802,14.89
3822,2018-11-01 09:41:52.891060,14.77
3823,2018-11-01 09:41:53.190059,14.7
3824,2018-11-01 09:41:53.497243,14.66
3825,2018-11-01 09:41:53.799414,14.61
3826,2018-11-01 09:41:54.104119,14.55
3827,2018-11-01 09:41:54.413183,14.47
3828,2018-11-01 09:41:54.718040,14.45
3829,2018-11-01 09:41:55.022162,14.34
3830,2018-11-01 09:41:55.326421,14.32
3831,2018-11-01 09:41:55.630951,14.21
3832,2018-11-01 09:41:55.935434,14.22
3833,2018-11-01 09:41:56.241633,14.11
3834,2018-11-01 09:41:56.546280,14.02
3835,2018-11-01 09:41:56.848571,13.95
3836,2018-11-01 09:41:57.154855,13.94
3837,2018-11-01 09:41:57.461723,13.94
3838,2018-11-01 09:41:57.765372,13.84
3839,2018-11-01 09:41:58.071819,13.72
3840,2018-11-01 09:41:58.375585,13.8
3841,2018-11-01 09:41:58.686166,13.68
3842,2018-11-01 09:41:58.984749,13.64
3843,2018-11-01 09:41:59.290964,13.55
3844,2018-11-01 09:41:59.596621,13.45
3845,2018-11-01 09:41:59.898997,13.44
3846,2018-11-01 09:42:00.204548,13.42
3847,2018-11-01 09:42:00.511231,13.34
3848,2018-11-01 09:42:00.815479,13.29
3849,2018-11-01 09:42:01.119939,13.34
3850,2018-11-01 09:42:01.425362,13.24
3851,2018-11-01 09:42:01.729930,13.11
3852,2018-11-01 09:42:02.035583,13.03
3853,2018-11-01 09:42:02.338131,13.14
3854,2018-11-01 09:42:02.645928,13.0
3855,2018-11-01 09:42:02.949659,12.92
3856,2018-11-01 09:42:03.255229,12.89
3857,2018-11-01 09:42:03.559213,12.91
3858,2018-11-01 09:42:03.865290,12.86
3859,2018-11-01 09:42:04.170726,12.73
3860,2018-11-01 09:42:04.475317,12.76
3861,2018-11-01 09:42:04.779317,12.75
3862,2018-11-01 09:42:05.085501,12.64
3863,2018-11-01 09:42:05.391135,12.63
3864,2018-11-01 09:42:05.698985,12.56
3865,2018-11-01 09:42:05.999192,12.5
3866,2018-11-01 09:42:06.305052,12.43
3867,2018-11-01 09:42:06.610028,12.49
3868,2018-11-01 09:42:06.918970,12.42
3869,2018-11-01 09:42:07.220509,12.28
3870,2018-11-01 09:42:07.525704,12.38
3871,2018-11-01 09:42:07.831621,12.27
3872,2018-11-01 09:42:08.135416,12.34
3873,2018-11-01 09:42:08.491594,12.2
3874,2018-11-01 09:42:08.796538,12.23
3875,2018-11-01 09:42:09.102537,12.1
3876,2018-11-01 09:42:09.404846,12.07
3877,2018-11-01 09:42:09.713695,12.07
3878,2018-11-01 09:42:10.018156,11.99
3879,2018-11-01 09:42:10.321319,11.98
3880,2018-11-01 09:42:10.632519,11.92
3881,2018-11-01 09:42:10.933251,11.94
3882,2018-11-01 09:42:11.243106,12.04
3883,2018-11-01 09:42:11.543318,11.88
3884,2018-11-01 09:42:11.848700,11.81
3885,2018-11-01 09:42:12.161468,11.83
3886,2018-11-01 09:42:12.457195,11.79
3887,2018-11-01 09:42:12.765600,11.68
3888,2018-11-01 09:42:13.067546,11.67
3889,2018-11-01 09:42:13.370727,11.65
3890,2018-11-01 09:42:13.676493,11.62
3891,2018-11-01 09:42:13.982524,11.53
3892,2018-11-01 09:42:14.286596,11.55
3893,2018-11-01 09:42:14.593666,11.48
3894,2018-11-01 09:42:14.897014,11.55
3895,2018-11-01 09:42:15.201919,11.43
3896,2018-11-01 09:42:15.506833,11.47
3897,2018-11-01 09:42:15.814560,11.38
3898,2018-11-01 09:42:16.119676,11.37
3899,2018-11-01 09:42:16.428595,11.39
3900,2018-11-01 09:42:16.727089,11.35
3901,2018-11-01 09:42:17.038904,11.31
3902,2018-11-01 09:42:17.334954,11.29
3903,2018-11-01 09:42:17.642445,11.38
3904,2018-11-01 09:42:17.948113,11.33
3905,2018-11-01 09:42:18.253579,11.4
3906,2018-11-01 09:42:18.557505,11.24
3907,2018-11-01 09:42:18.864681,11.32
3908,2018-11-01 09:42:19.170980,11.39
3909,2018-11-01 09:42:19.480224,11.45
3910,2018-11-01 09:42:19.779650,11.27
3911,2018-11-01 09:42:20.091564,11.44
3912,2018-11-01 09:42:20.388287,11.31
3913,2018-11-01 09:42:20.695047,11.33
3914,2018-11-01 09:42:21.005479,11.48
3915,2018-11-01 09:42:21.302537,11.46
3916,2018-11-01 09:42:21.610622,11.55
3917,2018-11-01 09:42:21.912823,11.47
3918,2018-11-01 09:42:22.222099,11.57
3919,2018-11-01 09:42:22.529048,11.49
3920,2018-11-01 09:42:22.830720,11.55
3921,2018-11-01 09:42:23.134412,11.48
3922,2018-11-01 09:42:23.437643,11.62
3923,2018-11-01 09:42:23.746547,11.65
3924,2018-11-01 09:42:24.047216,11.71
3925,2018-11-01 09:42:24.352753,11.72
3926,2018-11-01 09:42:24.664109,11.65
3927,2018-11-01 09:42:24.960873,11.72
3928,2018-11-01 09:42:25.272717,11.81
3929,2018-11-01 09:42:25.585870,11.91
3930,2018-11-01 09:42:25.879860,12.0
3931,2018-11-01 09:42:26.189746,11.93
3932,2018-11-01 09:42:26.487872,11.99
3933,2018-11-01 09:42:26.795689,12.04
3934,2018-11-01 09:42:27.100070,12.04
3935,2018-11-01 09:42:27.419521,12.14
3936,2018-11-01 09:42:27.708334,12.1
3937,2018-11-01 09:42:28.015491,12.11
3938,2018-11-01 09:42:28.318047,12.24
3939,2018-11-01 09:42:28.630651,12.32
3940,2018-11-01 09:42:28.927885,12.26
3941,2018-11-01 09:42:29.243915,12.34
3942,2018-11-01 09:42:29.538607,12.39
3943,2018-11-01 09:42:29.848824,12.43
3944,2018-11-01 09:42:30.149176,12.46
3945,2018-11-01 09:42:30.455707,12.59
3946,2018-11-01 09:42:30.760611,12.48
3947,2018-11-01 09:42:31.067518,12.57
3948,2018-11-01 09:42:31.370156,12.55
3949,2018-11-01 09:42:31.676886,12.51
3950,2018-11-01 09:42:31.978122,12.57
3951,2018-11-01 09:42:32.284085,12.59
3952,2018-11-01 09:42:32.588257,12.58
3953,2018-11-01 09:42:32.895517,12.75
3954,2018-11-01 09:42:33.198893,12.72
3955,2018-11-01 09:42:33.506520,12.79
3956,2018-11-01 09:42:33.811307,12.72
