,wavelength,R_LL,R_RR,R_pp,R_sp
155,4.942355889724311e-07,0.09621629521777796,0.00010112046118990402,0.02259250731009825,0.024413881730181417
156,4.954887218045113e-07,0.1152497526513318,7.390395931165857e-05,0.027116089670107445,0.0291556127429573
157,4.967418546365915e-07,0.12582936052732707,4.7471443128187044e-05,0.029667956302408805,0.031744545897510856
158,4.979949874686717e-07,0.12801110357700174,2.490745701232987e-05,0.030248948594220636,0.032209457224347496
159,4.992481203007518e-07,0.12259236928336444,8.753275993039668e-06,0.029036236313405937,0.030764023637870126
160,5.00501253132832e-07,0.11084007117344898,7.325130485129793e-07,0.026320744941341342,0.027736717577345485
161,5.017543859649122e-07,0.09436590803750002,1.5837312228000001e-06,0.022477760883496355,0.023539301035287757
162,5.030075187969924e-07,0.0750460699720167,1.1013622682289236e-05,0.017947147672570402,0.018647406422924933
163,5.042606516290726e-07,0.05491446774144288,2.7769534796891618e-05,0.013207127668792937,0.013574661815428891
164,5.055137844611528e-07,0.035993332097158784,4.981656769785288e-05,0.008733687866284178,0.00883067476991289
165,5.067669172932331e-07,0.020066506987615137,7.459356008746882e-05,0.004947181623637187,0.004863910976437717
166,5.080200501253133e-07,0.008442678785026136,9.931503363658125e-05,0.002157175597576275,0.002001473839142038
167,5.092731829573935e-07,0.0017799800147477842,0.00012128314611464969,0.0005219184477400671,0.0004042574023289571
168,5.105263157894736e-07,3.2784468771519245e-05,0.00013817497937859043,3.617769465872876e-05,5.33759099742549e-05
169,5.117794486215538e-07,0.0025380254302830333,0.00014827559335742698,0.0005511607217610759,0.0007725735136250577
170,5.13032581453634e-07,0.00820666641347259,0.0001506352564604673,0.0018184751820093518,0.0022778511230126764
171,5.142857142857142e-07,0.015755415590804723,0.00014513887578556308,0.003543243095431849,0.004237500730084272
172,5.155388471177945e-07,0.02391632845226404,0.00013248564636444477,0.005432181927785764,0.0063263032681881055
173,5.167919799498747e-07,0.031587368749655974,0.00011408625384675224,0.007228307022598258,0.008264226984013344
174,5.180451127819549e-07,0.037916164509113344,9.189278107256109e-05,0.008730530112705286,0.009837583024006672
175,5.192982456140351e-07,0.04232873937448655,6.818219688703774e-05,0.009800822542899788,0.010905738667409084
