,wavelength,test1_R_LL,test1_R_RR,test1_R_pp,test1_R_sp,test2_R_LL,test2_R_RR,test2_R_pp,test2_R_sp,test3_R_LL,test3_R_RR,test3_R_pp,test3_R_sp,test4_R_LL,test4_R_RR,test4_R_pp,test4_R_sp,test5_R_LL,test5_R_RR,test5_R_pp,test5_R_sp
63,4.265060240963855e-07,0.22168349602625653,0.0005073029620882327,0.060805333991313604,0.05024719965182234,0.019938999118338595,4.8016580188619894e-05,0.005561937360615909,0.004508058499104339,0.10755565026957839,0.00018154778463321864,0.029022499530227598,0.02475299445493991,0.0009239805818555046,3.706366276947435e-08,0.0002754572767073722,0.00022810356438855467,0.2378096461858952,0.0005143881661605934,0.06490927801014905,0.054100838242388954
64,4.285140562248996e-07,0.21743516999178453,0.00044461903252257984,0.05934851760121465,0.049554370709680974,0.010249318877149945,2.4569125758490418e-05,0.002893374121904512,0.002317920242580757,0.13537338610818114,0.000215919227958711,0.036451152138230795,0.031229487132694012,0.010271555645453201,8.996126642184746e-06,0.0027391360578488478,0.0024191229161365673,0.2649833549209561,0.0005400650687827966,0.07217061059282498,0.060436674741937084
65,4.305220883534136e-07,0.21094922787067366,0.00038206071126237624,0.05729112801293411,0.048344145669215695,0.0034453702821433288,9.498520066833966e-06,0.001023356030146258,0.0007734295730809574,0.16347801372603527,0.00024406452546208126,0.04391417695824592,0.03781336687030812,0.029403592848484116,3.05374086596603e-05,0.007817836628384424,0.006888618770130038,0.280853260556065,0.0005273094988278612,0.07625989027965795,0.06428212928002218
66,4.325301204819277e-07,0.20232487281869713,0.00032156097804610404,0.05467152209056802,0.04662865618577328,0.00020140109688211667,1.7822236931567277e-06,0.00012165799760916143,4.134307899726123e-05,0.19091328924614304,0.000264195275626758,0.05114977545600032,0.04428787057184625,0.0568984029593787,5.9602344062398204e-05,0.015108958789397723,0.013327874233760592,0.28486261611474023,0.00048095197814768885,0.07704512436258171,0.06549247138972811
67,4.3453815261044176e-07,0.19169648265349215,0.00026473481990624433,0.05153683360797425,0.044428671504109445,0.0009977034902490898,6.67738622302984e-08,0.000304103652944449,0.0002453892746598374,0.21688464649714517,0.00027524146106908706,0.057941626284938506,0.0504717992766199,0.09042739437294885,9.106872713068043e-05,0.023973711104904184,0.021211041160271473,0.27687139430168806,0.00041009003618767276,0.07453318542499417,0.0639945290966093
68,4.365461847389558e-07,0.1792373935926024,0.0002128351181866602,0.04794347618029848,0.04177496366930989,0.006068054091123373,2.8086380224736042e-06,0.00161987514262882,0.0014527527001984852,0.24077444612363488,0.000276867533454798,0.06412303314728462,0.05622302353394318,0.12727529022259285,0.00012031956775797717,0.03367619918891384,0.029916067059751476,0.2570592802746134,0.00032598820760217084,0.068837642239752,0.05976925347069421
69,4.3855421686746985e-07,0.16516399188485098,0.00016673394366917006,0.043957763179480996,0.03870972253715102,0.015375136313014097,8.411944456240392e-06,0.004046283309980916,0.0036670664023036987,0.26213339108460804,0.00026942882814382597,0.06957470864012985,0.061436414283323804,0.16482663358767444,0.00014367862801577255,0.043512127024643805,0.038839221792828164,0.22606993041661388,0.0002399375021035588,0.060205727273523094,0.052895613467009245
70,4.4056224899598393e-07,0.14973931485686118,0.00012692735258099626,0.03965644989642508,0.03528781550417072,0.028619458903220586,1.535355180590183e-05,0.007492267996944582,0.006829397371266998,0.28065788109683554,0.0002538787904294152,0.07421877783646061,0.06603850014157082,0.20088843901483378,0.00015868068948981373,0.05289363684204798,0.04747164222685573,0.18539409823092295,0.0001614606701872489,0.049104654645538114,0.043654635083188884
71,4.4257028112449795e-07,0.13327519793698894,9.35605834801872e-05,0.03512696036741176,0.0315776466988901,0.04527971257546269,2.2288027222105674e-05,0.011809937770847054,0.010826889282806354,0.29616157178809155,0.000231640126522402,0.07801117050536015,0.06998081730528366,0.2338214759489401,0.0001641689504528847,0.06138369650711662,0.05543068685022406,0.13793586342028946,9.71244016408119e-05,0.03635391403173897,0.03267928546296348
72,4.44578313253012e-07,0.11613189241484437,6.6469717956994e-05,0.030467032946714188,0.027661342410813094,0.06467564576135619,2.8127464936902187e-05,0.016811719841953857,0.015507038610799741,0.3085469258616526,0.00020445418306613768,0.08093391443191096,0.07323333835094284,0.26252483152070816,0.0001602331852131623,0.06869204181881083,0.06245636029662296,0.08855170296919411,5.006606347813534e-05,0.02325074440121635,0.021098109235572437
73,4.465863453815261e-07,0.09871407662320564,4.523538909060124e-05,0.025783519186144754,0.023633987741859833,0.08604070712436887,3.209349314761873e-05,0.02228975914618334,0.020694596262472588,0.31778014731288656,0.00017422274185082857,0.08298821721324318,0.07577879470204388,0.2863407462409266,0.0001480183794498837,0.07465023503141692,0.06838870478108783,0.04410121892265278,2.0194135402851122e-05,0.011572566263257244,0.010558548708555037
74,4.485943775100401e-07,0.08146235427009337,2.9243978829125607e-05,0.021190115513113273,0.019601679861367766,0.10859176824070099,3.374110543975406e-05,0.02803428426459804,0.02620803977268206,0.3238710576598895,0.00014285520211049896,0.0841887515615994,0.07760826413706509,0.3049354157084017,0.0001294436382865986,0.07918029350814432,0.07313954044984432,0.012418161573423155,4.90620445950972e-06,0.00330850580871017,0.002982353343863611
75,4.506024096385542e-07,0.0648397289591722,1.7751898118374775e-05,0.016803908687756122,0.01567825926694351,0.13158644476638912,3.2955961439924716e-05,0.03384853207789375,0.031873286844271785,0.32685829013256074,0.0001121320704780659,0.0845592575752109,0.0787181041295309,0.3181893544965228,0.00010687525095915704,0.08226554946889918,0.07666670300744205,4.4060408775757955e-05,1.0378554814611612e-07,8.40162757994105e-05,9.971842344596574e-06
76,4.5261044176706826e-07,0.0493131758792845,9.948937670136813e-06,0.012740776010279781,0.011980736315649098,0.15436316723369997,2.9928419578004216e-05,0.03955904220216308,0.037533415847094825,0.3267995319527481,8.35930695049079e-05,0.08412941268617302,0.07910815040775798,0.32611195738113896,8.279647752943118e-05,0.08392750280962213,0.07895435649218788,0.009668914844071261,1.2718347883769636e-06,0.0025214763343086705,0.0023622662701566497
77,4.546184738955823e-07,0.03533124706032137,5.017251365430854e-06,0.009109885046587171,0.008623634115765182,0.17636351121497282,2.5108731237303545e-05,0.04502125868901855,0.04305421015247765,0.3237662671117611,5.8455289224476964e-05,0.08293285058488684,0.07878102911377748,0.32878324715289386,5.951090751088738e-05,0.08420945754517029,0.0800001093096317,0.03899183800613643,4.420595935633662e-06,0.009969101655321212,0.009542452404068438
78,4.5662650602409635e-07,0.0232995130429812,2.183225337159572e-06,0.006007750887859752,0.0057126888335145036,0.1971393362687192,1.9148526217539493e-05,0.0501211486084978,0.04832609033273697,0.3178424066861765,3.7563900591561605e-05,0.08100619347186361,0.07774241358522328,0.3263204477506941,3.8907408557815155e-05,0.08316638927608044,0.07980832558126637,0.0818810784238202,6.7426270708413246e-06,0.020813093649761572,0.0201028067140367
79,4.586345381526104e-07,0.01355636326362799,7.602338898883035e-07,0.0035124816104567217,0.0033385356673931786,0.21634874485751796,1.2833979535536603e-05,0.05477390716682085,0.05326336936739128,0.30912622192285927,2.137524559753433e-05,0.0783889669707656,0.07600206438248956,0.3188655513742575,2.2304136351680877e-05,0.08086013451086639,0.07838863881385945,0.13090487799531272,6.909219958917071e-06,0.03312997995066291,0.03225591021117554
80,4.6064257028112444e-07,0.006352044516376853,1.8103586669341592e-07,0.0016789214357385727,0.0015711087609972226,0.23374504538736193,7.015921976616819e-06,0.05892084809108241,0.05780182405392772,0.29773503493738823,9.969789217482928e-06,0.07512427340495796,0.07357550333817972,0.3065903792454102,1.0378181338192954e-05,0.07735908152056357,0.07575874444782113,0.17954950469744477,5.008924696825569e-06,0.04525104027772437,0.04441787643730491
81,4.626506024096385e-07,0.0018336521694620187,1.9278827586635866e-08,0.0005353481792806008,0.000455454443838843,0.24916228996261783,2.5417109444990833e-06,0.06252540883848334,0.06189543890351616,0.28381211936950557,3.09058206573268e-06,0.07126009401181373,0.07048617530747195,0.2897163886902711,3.1773817685902462e-06,0.07274172448560513,0.07195073591736852,0.2232345498567313,2.199740040631362e-06,0.05601685972977532,0.05546095155601978
82,4.646586345381526e-07,3.8069953066455526e-05,2.2110834796784199e-10,8.219160524407399e-05,9.488485527263295e-06,0.2625000243540374,1.9299129192456582e-07,0.06556895358976379,0.06551295934003588,0.2675351864095793,2.0160401661033305e-07,0.06685106675055844,0.06676793612334986,0.2685468094425437,2.0256349609453765e-07,0.06710350825115327,0.06702034361222574,0.25929133040174346,1.8992985014217574e-07,0.0647677487217199,0.06471237395511538
83,4.666666666666666e-07,0.000893708513337847,1.3313730144084623e-09,0.0002929469087048065,0.00022394848833082054,0.27370895489226377,6.326265436721412e-07,0.06804681434767068,0.0686346674749783,0.2491256661963121,5.59651246074126e-07,0.06196054103075757,0.06246766761013415,0.2435080618573006,5.425758369827655e-07,0.060566212056489876,0.06105829718997808,0.28646470683732717,6.758592826767232e-07,0.07121360070627578,0.07183567346350261
84,4.686746987951807e-07,0.004230579658752536,4.386838187662939e-08,0.001117129311194018,0.0010644649696093687,0.2827784688734063,4.363144508245363e-06,0.06996481262308396,0.07124960745133119,0.22885774723665794,3.2932611897534905e-06,0.056662646440483855,0.057647761144041125,0.21519549268737326,3.0412401498100566e-06,0.053288624683000656,0.054202568563662616,0.30436494992543583,4.853268672324684e-06,0.07529136129967162,0.07669934036082811
85,4.7068273092369476e-07,0.00979707009187175,2.768742173955156e-07,0.0024848287448627116,0.0024753757745292443,0.28972639108642756,1.1698086177922695e-05,0.07133636256417052,0.07335335173958298,0.20706584091787694,7.4824760937197835e-06,0.05104403846257345,0.05238813789354729,0.184415248509639,6.474661122603443e-06,0.0454764575348518,0.04664945272871944,0.3130537055676133,1.3088522182941443e-05,0.07705645319171919,0.07927851135804048
86,4.726907630522088e-07,0.01728099935177102,9.55231670456155e-07,0.004312239733910758,0.004384703160617772,0.29459100305487795,2.2746732134833613e-05,0.07218016586717678,0.07494631191633566,0.18414886267471212,1.2233936295317603e-05,0.0452049175604966,0.04678740326931415,0.15221019306214328,9.71896076074339e-06,0.03738848387759323,0.038660448383599555,0.3127946895656857,2.4796469084469758e-05,0.07661582606591763,0.07959736036050916
87,4.7469879518072285e-07,0.02633228531652362,2.413545168695548e-06,0.006507489120947044,0.006709634730853571,0.2974251500070277,3.741185434802366e-05,0.07251845767867685,0.07603254739607881,0.160569571212395,1.674676570173801e-05,0.03925888483518645,0.040962691843983386,0.1198547310401025,1.1891888236299825e-05,0.029335173994514546,0.030561100876667864,0.3039422537822394,3.852940003948703e-05,0.07409596683480595,0.07770547133039736
88,4.767068273092369e-07,0.03658476982102082,5.037613012708386e-06,0.008976153673077103,0.00936189440606897,0.29829216586675605,5.539943901424156e-05,0.07237573851428034,0.07661900202905361,0.13684731370105024,2.036585690764009e-05,0.033331229354192714,0.03504778094695544,0.0888038167810186,1.2456334322718493e-05,0.021666250922018217,0.0227280256818924,0.28693393685151763,5.224415058082701e-05,0.06963750614585094,0.07367962897878658
89,4.787148594377509e-07,0.04767533435954567,9.235178970161194e-06,0.011626013161392154,0.012252524399370454,0.2972633180923739,7.623877128770793e-05,0.07177791954159905,0.07671509159649707,0.11354301373820043,2.262037924704725e-05,0.02755536866375128,0.029189169580309166,0.06058811419312838,1.1278903036012923e-05,0.014745292041340006,0.015561973076800587,0.26236143775519605,6.368700194811234e-05,0.063410111335156,0.06764454459251179
90,4.807228915662651e-07,0.05925917002770063,1.5407498631142835e-05,0.014370773417082683,0.01529577688981496,0.29441648172832896,9.931087673640041e-05,0.07075180974737902,0.07633256758230615,0.0912361766430029,2.3246528091645965e-05,0.022067399055969203,0.023540053254764017,0.036661318618084186,8.641768096646781e-06,0.008912979725095924,0.009448333323300235,0.23110009429395845,7.082164539678956e-05,0.05564268346733569,0.059807513536284704
91,4.827309236947791e-07,0.07102078090525601,2.3923047447567456e-05,0.01713267426945295,0.01841199077954405,0.2898357751505542,0.0001238830777043573,0.0693248784473794,0.07548558905596733,0.07049501796096214,2.2194632047051664e-05,0.01699903980146437,0.018252463186321708,0.018224051309807636,5.2105740759538885e-06,0.004445085040574355,0.004711191722623306,0.19447154359133195,7.222464717230764e-05,0.046662469317224585,0.05050070602766672
92,4.847389558232931e-07,0.08268087617777978,3.509445085275801e-05,0.01984404005836584,0.021529473813577654,0.28361191612204445,0.00014914733677731266,0.06752523224750147,0.07419094184131682,0.051842326178028975,1.962167953269657e-05,0.012469619889372587,0.013468226112314569,0.006063788764441722,1.9647955419831736e-06,0.0015148473178013503,0.0015709816191542862,0.15439484785849913,6.738397335946788e-05,0.036931921457240356,0.04021989097524774
93,4.867469879518071e-07,0.09399969056716223,4.915944956063582e-05,0.022447923496193713,0.024585509119626408,0.2758430791225243,0.0001742601082946076,0.06538175032705454,0.07246835055653607,0.03572098043237763,1.587108108301336e-05,0.00857806586501493,0.009309745370110896,0.00045283164047112704,9.958414709173788e-08,0.0001698749491348936,0.0001165904367297772,0.11345282412207425,5.6856048093811735e-05,0.0270652608395183,0.029641029651280338
94,4.887550200803213e-07,0.1047774676579916,6.62664408593229e-05,0.02489803872533057,0.027526657474634363,0.266636050678504,0.0001983815811717053,0.06292432518678019,0.07034083378621418,0.022463735523718775,1.1442031814674748e-05,0.005396003231930754,0.005871795490095172,0.0011320213804330791,9.09700986953886e-07,0.0003300526700269524,0.00029927378667181614,0.07478156811530587,4.226147854491467e-05,0.01780238053761781,0.019591148037917595
95,4.907630522088353e-07,0.114852882951366,8.64648730444832e-05,0.027158186372538452,0.03030854065451631,0.2561074885734368,0.00022071244792352197,0.0601841578510822,0.06783505549472195,0.012271641430048027,6.9511801937578235e-06,0.002963007541516248,0.003215476485766939,0.00738177638067141,5.666711824677021e-06,0.0018064990145140395,0.0019491217640021615,0.04171546030964589,2.6124684264545666e-05,0.009923991938197393,0.01095578959794308
96,4.927710843373494e-07,0.12410012222170078,0.00010970052615907106,0.029201355008807984,0.03289527892091701,0.24438509529063385,0.000240526650222916,0.05719405745565596,0.06498162724075653,0.005204224170043482,3.0894576792175114e-06,0.0012847253579959237,0.0013651703961104476,0.018156231862067655,1.550029256528086e-05,0.004335385683218086,0.004808175699654831,0.01721308573887798,1.1584304211023198e-05,0.0041147655712133495,0.004529030343546165
97,4.947791164658634e-07,0.1324252129584012,0.00013581549631539082,0.031008651598370043,0.035258728591676315,0.2316085191611695,0.00025719890555801663,0.0539886960185328,0.06181531662403825,0.0011825853613608005,5.769002706135637e-07,0.00033409914982673536,0.0003088450442341471,0.03224232314684401,3.129333615152067e-05,0.007617180192150527,0.008570580937458498,0.0032267315634326938,2.016640068732822e-06,0.000814301378598421,0.000847489271703199
98,4.967871485943774e-07,0.13976206910499797,0.00016455251889894965,0.03256817744076661,0.03737763292005208,0.21792980272543447,0.0002702261893039211,0.05060477100917817,0.05837511878243799,4.394232023920188e-06,1.1812269258894059e-07,5.540161026251668e-05,1.487882818027496e-06,0.0484073353229757,5.359869799728722e-05,0.011352451839814249,0.012920423548642588,0.0002661906213036143,6.224907381304616e-07,0.00011635813581075988,7.313536016639814e-05
99,4.987951807228916e-07,0.14606857639355542,0.0001955631212763819,0.033873931771336054,0.03923676738293589,0.2035132114779345,0.00027924271130883493,0.04708103219216806,0.05470415090650243,0.0013679208147517226,2.3608157457238063e-06,0.00037035261757454305,0.0003709735526482589,0.06551116274916152,8.258306484966606e-05,0.015268601480269737,0.017561030627145577,0.007351087662111705,1.002910255468246e-05,0.001762192092918426,0.001976029851281561
100,5.008032128514056e-07,0.15132293075087824,0.00022841898948540394,0.034924795802786915,0.04082613245110528,0.18853430193683562,0.00028402826880023915,0.04345813613759845,0.05084933587151479,0.0049012109478962385,7.859254871992655e-06,0.0011853543681101704,0.001325382950590926,0.08257513467768053,0.00011800083761545305,0.01913572559529991,0.022233459644516052,0.022358472322343198,3.195470594015145e-05,0.005228132305820131,0.0060202342913439205
101,5.028112449799196e-07,0.15552035077762189,0.00026262586514922776,0.03572362673970451,0.042140224434204045,0.17317812928461543,0.0002845101646681901,0.0397783024841307,0.04686085118255098,0.010192367544403657,1.704436170970749e-05,0.002398865318189425,0.0027607384290423377,0.09881138605420911,0.00015919834688355236,0.022772762349733355,0.026725017627984127,0.04258851585731353,6.697396447612984e-05,0.009863549276213761,0.011508253298667866
102,5.048192771084337e-07,0.15867021718194466,0.0002976392563386206,0.03627647407103705,0.043177398172415934,0.1576365530607529,0.0002807591423538347,0.03608476073236055,0.042791333957708906,0.01681753313434031,3.0201379511153624e-05,0.003908101957328058,0.004568266166591107,0.11362299602517228,0.00020514639667152954,0.026046540285874206,0.030870294273276155,0.06531632941518961,0.00011440930741465933,0.015023106318300165,0.017724287602482746
103,5.068273092369478e-07,0.1607936444735311,0.00033288124594131184,0.03659191846098006,0.04393932356200365,0.14210467301716068,0.00027297999967263836,0.03242099454989657,0.038694851354807505,0.024364249100246854,4.745573661936888e-05,0.005614529604024426,0.006640564013793483,0.1265862794778723,0.0002544972194912566,0.02886658112826749,0.034547541587407235,0.08817478853771869,0.00017235707981293555,0.02015654104082728,0.024035608312578092
104,5.088353413654618e-07,0.16192145926355145,0.0003677577090164841,0.036680525783691846,0.0444305302216164,0.1267765112232577,0.0002614977012304326,0.028829810973908555,0.034625667465117166,0.03244905137626775,6.876720657883398e-05,0.0074278948104215545,0.00887635302400527,0.13742478673897843,0.00030566051911894116,0.03117802058482577,0.0376728052457723,0.10933219376394457,0.00023784115994555447,0.024848193864616147,0.029941787346079187
105,5.108433734939759e-07,0.16209254117211616,0.00040167530182080396,0.03655440425330496,0.044658030059317545,0.11184014229852336,0.00024673991285234655,0.025352282394918782,0.03063686009932963,0.04072918496226813,9.393205183232148e-05,0.009268799073620852,0.011183754254293434,0.14598167506901907,0.0003568924126864282,0.032954279551567274,0.04019349974442567,0.12751035188945917,0.0003070726253784507,0.02881805222183214,0.035082780867111876
106,5.128514056224899e-07,0.1613524730939361,0.0004340576546041319,0.03622685029276582,0.044631005219199986,0.09747255011144897,0.00022921693422640687,0.022026627122638916,0.02677886118574694,0.04890904079124999,0.0001225924779618425,0.011069984252255796,0.013482221685888158,0.15219436707446923,0.0004063907497789771,0.03419043379045921,0.042082430955627775,0.14191351320055157,0.0003757838848115053,0.031901749476205006,0.039223589455886464
107,5.148594377510039e-07,0.15975244457872234,0.000464360282817909,0.03571206804881169,0.04436054816626872,0.08383454439483072,0.0002095000122810612,0.018887106853846775,0.02309800950396734,0.05674231453574623,0.0001542524386984143,0.012776590418445375,0.015703369388393115,0.15607331460152216,0.00045239043559967894,0.03489771275489268,0.043332740167101154,0.15212670932488026,0.00043960015473284585,0.034023817529780634,0.04223041284823546
108,5.168674698795181e-07,0.15734835321181997,0.0004920838221947398,0.03502494776118906,0.04385944097528213,0.07106609395404183,0.00018819898353334135,0.01596302408773634,0.019635211327490496,0.06403101007106775,0.0001882986241825094,0.014345670909516441,0.017790968362474895,0.15768530918705576,0.000493252943929002,0.03509922047168065,0.04395389385866274,0.15801885984564795,0.0004944102097557342,0.035172741285377236,0.044047391324688205
109,5.188755020080321e-07,0.15420005261695366,0.0005167852877448989,0.03418088915353103,0.0431419618425838,0.05928241790421399,0.00016594012552690457,0.013277898060631874,0.01642480136708651,0.07062234492590544,0.00022402533662373362,0.015745228406993782,0.0197003766730252,0.15714098841470045,0.000527545082453822,0.03482677838100434,0.04396864157515262,0.15966613129522644,0.000536701428947277,0.03538149410400046,0.044677966223774505
110,5.208835341365461e-07,0.15037070102470412,0.0005380871511127405,0.03319565737536905,0.04222370818280402,0.04857112192670839,0.0001433450027174009,0.010848884106402472,0.01349368282309824,0.07640444513989851,0.000260661904646182,0.016952990699358468,0.021397626742644633,0.15458580107437897,0.0005541031688623976,0.03411869656100524,0.04341076532554212,0.15729849088060452,0.0005638304340687271,0.0347141832492213,0.04417168306140387
111,5.228915662650602e-07,0.14592617060176796,0.0005556841215389629,0.03208526062434993,0.04112142724048806,0.038990578702544645,0.00012101097797264096,0.008686480041178208,0.010860802729738259,0.08130150877618375,0.00029740130291329827,0.017955091474455384,0.02285834300880383,0.15019355724985387,0.0005720799916657059,0.03301824739888999,0.04232340863828168,0.15126604397981014,0.000574209028626515,0.03325789701359052,0.042615630239129954
112,5.248995983935742e-07,0.14093448451160964,0.0005693476001307949,0.030865840310993473,0.03985284684016421,0.030569642034355686,9.949393416933845e-05,0.00679453708753215,0.008536990026497866,0.08526891452821954,0.0003334287174613653,0.01874477045582394,0.024066612918824302,0.1441616930039903,0.0005809731725928664,0.03157261772782555,0.04075777386295514,0.14201920964513084,0.0005673946072796032,0.031118237024106953,0.04012905400573919
113,5.269076305220884e-07,0.13546525572623852,0.000578927853125146,0.02955356642916549,0.0384365006568638,0.023308667859719436,7.929361759289284e-05,0.005170565634389573,0.006525152851680509,0.0882885778879102,0.0003679489184517286,0.019321163910196476,0.025013890694782916,0.1367074571676511,0.0005806347371007191,0.02983213561101106,0.03877199563414222,0.13009620673165606,0.000544083683224849,0.02841688669722119,0.03685953758114683
114,5.289156626506024e-07,0.12958910876121207,0.0005843540158251813,0.028164532617635327,0.03689154417293892,0.01718170811002043,6.08418816872299e-05,0.0038063014676487225,0.004820802583410186,0.09036472098800105,0.0004002114590694999,0.019688222919521946,0.025697978914792134,0.12806434586719717,0.0005712627707255078,0.027849597984573756,0.0364300279333284,0.11611168005069254,0.0005060157956701443,0.02528966426835729,0.032979217720460884
115,5.309236947791164e-07,0.12337707261718917,0.0005856320939671467,0.026714647202252677,0.035237559263062754,0.01213965845320028,4.4493981086783824e-05,0.0026884790431836694,0.003412848745185935,0.09152012319760494,0.000429532900400353,0.019853772576025497,0.026122107825458044,0.11847825467474028,0.0005533769432196484,0.02567956169276477,0.03380041837564581,0.10074124418481392,0.0004558021349212758,0.021883750694537782,0.028679747549762484
116,5.329317269076304e-07,0.11689994012789377,0.0005828411730094619,0.025219518253849476,0.033494347081002844,0.00811408693752139,3.05229458909838e-05,0.0017997467863559863,0.0022845934456182863,0.09179285291498629,0.0004553154562552574,0.01982870909557504,0.02629411528587404,0.10820298386527658,0.0005277803881838403,0.023377501719739204,0.030954885155932747,0.0846982761800947,0.0003966983147057152,0.01835316846935432,0.024165107565828674
117,5.349397590361446e-07,0.11022759545532075,0.000576128078243199,0.023694332338153597,0.03168171056466081,0.005021450269979026,1.9116958063950217e-05,0.0011196558008122353,0.0014148474457896846,0.091233440217026,0.0004770616490705347,0.01962632207267762,0.026225719749823323,0.09749491585577763,0.000495510917798848,0.020998785636805857,0.027966658832069773,0.06870151775255086,0.00033234361830371403,0.014852129013801842,0.01964194033649012
118,5.369477911646586e-07,0.1034283174266725,0.000565700750113799,0.022153728119184556,0.029819229375900275,0.002767415368916344,1.037955810271433e-05,0.0006256570058208401,0.000779091718394768,0.08990242863450269,0.0004943847595021936,0.01926172409483991,0.025931873116044005,0.08660687810528554,0.0004577848292348026,0.01859746052036079,0.024908601037162803,0.053434822823606586,0.00026648975117282817,0.011526528764326069,0.015307808668165697
119,5.389558232931727e-07,0.09656807154168211,0.0005518206104050597,0.020611667252057365,0.02792603138789495,0.0012510393523678285,4.332432346040578e-06,0.0002940509355190562,0.000350616857631053,0.08786823677283635,0.0005070150309844897,0.018751368310695554,0.0254301782230371,0.07578139552554568,0.0004159366324476761,0.01622489443430284,0.021851161702360258,0.03950322995675522,0.00020274083975688775,0.008504542780473669,0.011338528065632108
120,5.409638554216867e-07,0.08970980756062366,0.0005347941968959284,0.019081306011622983,0.026020565862402284,0.00036861255184620175,9.204703827651973e-07,0.000100847110205253,0.00010158568242029787,0.08520526237521521,0.0005148017507432573,0.018112635211976223,0.024740356120943843,0.06524370344741169,0.00037135791915665487,0.013928354224447962,0.0188602800735477,0.02739167670248691,0.0001443234647073867,0.00588775905963487,0.00787629582024781
121,5.429718875502007e-07,0.08291278240443874,0.0005149643378569593,0.017574871804164227,0.024120384164844497,1.7027505303220573e-05,1.8738146105972632e-08,2.2503902142008274e-05,3.979494607640861e-06,0.08199216938506104,0.0005177114665373078,0.0173634720190778,0.023883750171309837,0.05519501210679852,0.0003254383277843593,0.011749629493017855,0.015995366439034785,0.017433308999069308,9.390134931079628e-05,0.0037444359101208983,0.005020515044889909
122,5.449799196787148e-07,0.07623192950509292,0.0004927011244857982,0.01610354906864512,0.022241934201839546,9.659441451831939e-05,1.440985006315892e-06,3.6533362736684376e-05,3.0403631707297146e-05,0.07831031013349193,0.0005158227112181446,0.016522071045302927,0.022882856877559792,0.04580656572929189,0.00027951117159923995,0.009723824588501625,0.013307515335350552,0.009793061240878998,5.3444432278951206e-05,0.002106160144011268,0.0028228753601081706
123,5.469879518072289e-07,0.06971729566099781,0.0004683929203428483,0.014677379079165092,0.02040037470938857,0.0005132745428370605,4.949291514160174e-06,0.00012196726297770315,0.0001547416306645346,0.07424224812390995,0.0005093176938879086,0.015606576807595878,0.021760876667998297,0.03721501161774973,0.00023480582206123686,0.007878433765260356,0.01083809359088892,0.00446925729566563,2.4156927195291645e-05,0.0009685047929143254,0.0012874666780596888
124,5.489959839357429e-07,0.06341356490132186,0.00044243762328210275,0.013305177821879522,0.01860941507143735,0.0011803440893914474,1.0264466975803295e-05,0.00025968989169597293,0.00035265853459512126,0.06987036062569195,0.0004984714770171668,0.014634815115322013,0.020541281284097802,0.02951948864991863,0.0001924084113280961,0.006232789996492453,0.008617817997919129,0.001312322624740303,6.464050991183261e-06,0.000295447589713272,0.0003757089948805207
125,5.51004016064257e-07,0.05735968597129798,0.0004152343684831058,0.011994475472348186,0.01688118553739621,0.002019530931039108,1.7076820995825137e-05,0.00043264972192087736,0.0006019622260683114,0.06527551334031759,0.0004836391943640964,0.013624040643672465,0.01924739768954882,0.022780676590978086,0.00015323187013544282,0.004797939316219034,0.006666391791367224,5.6478800123797205e-05,5.275583094252457e-08,2.6587092425017873e-05,1.4995497417269054e-05
126,5.530120481927711e-07,0.05158861604544488,0.00038717583213786395,0.010751480100282039,0.015226141590374012,0.002961685637566375,2.50569585252561e-05,0.0006259660373074437,0.0008828371965115271,0.06053581090019587,0.00046524187674206477,0.012590702380519894,0.01790201128253377,0.01702184601709529,0.00011799577964563487,0.0035769467527614913,0.0049927139299402986,0.00035843310230647835,3.958294061066119e-06,8.578906112914869e-05,0.0001094207304547364
127,5.550200803212851e-07,0.04612718846719977,0.00035864126517055753,0.00958106715313601,0.013653004875681465,0.003947057772951797,3.386628169507292e-05,0.0008269483903590015,0.0011779681950098372,0.055725436217649575,0.00044375144401560015,0.011550228667396186,0.016526993481391108,0.012231747613120307,8.721601380776499e-05,0.0025655948099627597,0.0035956195996044455,0.001836889223113028,1.668595612537549e-05,0.00038987600161427967,0.0005508912362043094
128,5.570281124497991e-07,0.040996107066933386,0.00032999035603769033,0.008486795104219028,0.01216874162827164,0.004925250667392491,4.316692167996578e-05,0.0010250468366787438,0.001472572230332127,0.05091359821547138,0.00041967539502727125,0.010516835224898985,0.015142960324028197,0.008369011256592894,6.120370269463599e-05,0.001753398330655265,0.0024650631624193115,0.0041078843986187994,3.635591905235704e-05,0.0008562607106569255,0.0012292169574156264
129,5.590361445783132e-07,0.03621006431180713,0.00030155799198497494,0.007470946484407603,0.010778578042066514,0.005854924671426196,5.263086796530449e-05,0.0012117497645047883,0.0017543569606731943,0.046163610942472844,0.0003935416855526207,0.009503360498574968,0.013768969488149062,0.0053676127298026895,4.0072672204085043e-05,0.0011248355254455937,0.001583622414183447,0.006812845934222244,6.085880699368313e-05,0.001408865521088807,0.0020402838609083983
