,wavelength,R_LL,R_RR,R_pp,R_sp
39,3.488721804511278e-07,0.00987986684952602,2.759848236235685e-05,0.0024750398838116047,0.0023212007583435596
40,3.50125313283208e-07,0.008632459725985975,5.7583219088075e-06,0.002091466387379469,0.002092889396186571
41,3.513784461152882e-07,0.006827562561299677,2.7054072019614303e-07,0.0015910270712202012,0.0017193214963879696
42,3.526315789473684e-07,0.0047501936943485585,1.1492750447115124e-05,0.0010524596906463619,0.0012595091886978909
43,3.538847117794486e-07,0.002734012994618594,3.722872321548638e-05,0.0005619419864709438,0.0007874548546556684
44,3.5513784461152883e-07,0.0011116273496944952,7.319568045712006e-05,0.00020040942544522674,0.0003810518746770924
45,3.56390977443609e-07,0.0001635376005330813,0.00011377116001963286,3.125093441511431e-05,0.00011005307407694408
46,3.576441102756892e-07,7.396295147788225e-05,0.00015288659364916997,9.034748614932244e-05,2.5060763061198223e-05
47,3.588972431077694e-07,0.0009014329466026011,0.00018492566700277014,0.00038026317886556037,0.00014948335738137312
48,3.601503759398496e-07,0.002569610152350132,0.0002054982271121975,0.0008697343598511465,0.0004759064093781435
49,3.614035087719298e-07,0.004879728207268203,0.00021199036436938106,0.0014985449229544085,0.0009674279589548656
50,3.6265664160401e-07,0.007541554289867341,0.0002038319066336235,0.0021867534646525908,0.0015634836279379157
51,3.639097744360902e-07,0.01021639027162039,0.00018246692535267003,0.0028464312006527864,0.002188867529109078
52,3.651629072681704e-07,0.012564264343512727,0.00015105446927752672,0.0033938140408697926,0.0027642646888593543
53,3.6641604010025064e-07,0.014288155467242875,0.00011396038566916732,0.0037600552458319685,0.003216672062170251
54,3.6766917293233083e-07,0.015170079253907622,7.61232682720479e-05,0.003899370602413969,0.0034884478193837453
55,3.68922305764411e-07,0.01509612678940539,4.2386694296545193e-05,0.0037940167536159876,0.0035441780333663464
56,3.701754385964912e-07,0.01406931558216263,1.6886223606608087e-05,0.0034560280984777805,0.0033749190097701743
57,3.714285714285714e-07,0.01221010935130962,2.564958730414117e-06,0.0029258885096268795,0.0029995990297996622
58,3.726817042606516e-07,0.009744880846521859,8.688162719263204e-07,0.0022683872813004406,0.0024634815503011306
59,3.7393483709273183e-07,0.0069828835708249755,1.1645741803322603e-05,0.0015659316337065076,0.0018336970312927778
60,3.75187969924812e-07,0.004282932295857621,3.324576585188412e-05,0.0009096916761816745,0.0011920405750036488
61,3.764411027568922e-07,0.0020122206119603204,6.279453602732863e-05,0.0003892110411541755,0.000625558922924772
62,3.776942355889724e-07,0.0005014005325607096,9.659446639586217e-05,8.150015588740589e-05,0.00021588147022867258
63,3.7894736842105264e-07,1.6809500398437797e-06,0.0001305965562833758,4.100451276277909e-05,2.866334567179144e-05
64,3.802005012531328e-07,0.0006504955777492953,0.0001608827413984544,0.0002920097454306681,0.0001047271347527905
65,3.81453634085213e-07,0.00245159132894849,0.00018410280163872673,0.000824841994153401,0.00045436108207436675
66,3.827067669172932e-07,0.005273052714888093,0.0001978200021481925,0.0015966124974462282,0.0010557177855423099
67,3.839598997493734e-07,0.008863366270072595,0.00020073391604773344,0.0025363868485116744,0.001857480105029301
68,3.852130325814536e-07,0.012882211609826943,0.00019276519092222398,0.00355380845068845,0.0027851611702119985
69,3.864661654135338e-07,0.016940326864239783,0.00017500335670405146,0.00454964836678416,0.0037498325421869362
70,3.87719298245614e-07,0.020642129370822108,0.00014953337306014726,0.005426635416324026,0.004657871802585466
71,3.889724310776942e-07,0.023625669456405433,0.00011916812668744227,0.006099203831630531,0.005420473819808648
