,wavelength,0.087_R_LL,0.178_R_LL,0.262_R_LL,0.323_R_LL,0.375_R_LL,0.43_R_LL,0_R_LL
0,4e-07,0.008538682983058009,0.005269424820784026,0.001900375067601071,0.001898978653145446,0.00028616951912916426,5.337251797516577e-06,0.020057952851032384
1,4.0251256281407034e-07,0.0012764767026946806,0.004558156190469569,4.9524281888748836e-05,0.001257522442585642,0.0013826290446135338,0.0007762965387344406,0.03694220483344204
2,4.050251256281407e-07,0.0015319709369098944,0.0008171235258878983,0.0011847287628663453,8.611690419413202e-06,0.0008027958491463598,0.0007840971555644825,0.031055290971157612
3,4.0753768844221106e-07,0.010183013379203056,0.000651533872581705,0.003179987065900554,0.001031009673304972,5.866712525489611e-06,1.0111091225597682e-05,0.008690385607509125
4,4.1005025125628137e-07,0.015521386845938281,0.004735808278734109,0.002177452355816577,0.0021450329159710627,0.0009984536856688924,0.0006127557352202439,0.0012381722869671643
5,4.125628140703517e-07,0.01010240369817323,0.006590056416998267,0.00011756453747146699,0.0009598436487807285,0.0014293346029902493,0.0009896788381674744,0.0268014319851129
6,4.150753768844221e-07,0.0012831518326423142,0.0032549611229246165,0.0009994915156764028,1.634157143801792e-05,0.000288951745313419,0.00014199497150253483,0.060388327790055214
7,4.1758793969849244e-07,0.0021752684871586786,4.432961927347364e-05,0.003356324901223188,0.0013701956665459311,0.0002560102738018652,0.00030968315472884426,0.06485749266775498
8,4.201005025125628e-07,0.013435576868915064,0.0023329272569565444,0.002987178007455437,0.0023196653930115494,0.0014670702145088386,0.0010978872778511738,0.032280056647843225
9,4.2261306532663316e-07,0.021550026007690088,0.0070884489904650926,0.0005583509008250387,0.0009776588909358123,0.0012293537563423248,0.0005191108592673201,0.000652030269141339
10,4.251256281407035e-07,0.016387930049059817,0.0074391343367166815,0.0003936069680035254,1.4792504609884443e-05,7.883520397086358e-05,2.6106748802318627e-05,0.027621623500514073
11,4.276381909547738e-07,0.003977980914622489,0.0028489691986779615,0.0029677258398903474,0.0013884305287516264,0.0005464315828351987,0.0008629745609230832,0.10539376724748806
12,4.301507537688442e-07,0.0008461058077477112,4.7898972523038174e-06,0.004081465369096378,0.002566547108660572,0.0016972268926554058,0.0010358092104845323,0.16070374545932986
13,4.3266331658291454e-07,0.013847500616538375,0.003462835087575456,0.001929245958532887,0.0013781859033910097,0.001148404333485292,0.0001440571751710727,0.1376623201732502
14,4.351758793969849e-07,0.029954082939553324,0.00900677709561263,1.283059393571893e-05,1.5815748483529716e-05,3.8960741655056975e-05,0.00028367948453188126,0.037574935050387885
15,4.3768844221105526e-07,0.031589045528297874,0.009408940365473335,0.0015495491354724725,0.001014533691408268,0.0006502425551016225,0.0011744137580969624,0.028793711001030963
16,4.402010050251256e-07,0.016186624488133256,0.004083621962462458,0.004353399005986963,0.0027127452091897423,0.0018330848205319959,0.0008249724527143352,0.31896339880308827
17,4.42713567839196e-07,0.0009449491224073488,3.986525496648278e-05,0.004243783301147794,0.002211703024139862,0.0013111695614395787,1.891549165636991e-05,0.6239797775409514
18,4.4522613065326634e-07,0.007344714940646661,0.003140770689549029,0.0013880149027451643,0.00037455277009225575,9.368035352572014e-05,0.0005370766494969945,0.7859372857340807
19,4.4773869346733665e-07,0.034510915933923886,0.010299881725775726,4.3769704564472154e-05,0.00032316127478408696,0.0005058050383609262,0.0013073869203574526,0.8615974284496132
20,4.50251256281407e-07,0.05754098718498286,0.01319052641425066,0.0023918250271499834,0.0022652222502059158,0.0018567948289408332,0.0007239245552806389,0.8974276096031115
21,4.5276381909547736e-07,0.054000617919854325,0.008345789447707135,0.005334250188096162,0.003153968631179779,0.0017326278297320314,2.293756970671638e-06,0.913677846638891
22,4.552763819095477e-07,0.024780612762773373,0.0013720242645048843,0.0048868983893022,0.0016120284874621472,0.0003679761824847713,0.0006394658395539671,0.9182911070483083
23,4.577889447236181e-07,0.0004686541949322699,0.0010336182328579242,0.0016488128473556934,4.262505339951163e-05,0.00017207901626657923,0.001398858382177286,0.9135415607208109
24,4.603015075376884e-07,0.02052873053377042,0.00896108805447956,2.068536611080465e-05,0.0009355286898324353,0.0015562108271705655,0.0008052253786141999,0.897995879441963
25,4.6281407035175875e-07,0.08214868361111975,0.017247027294215973,0.002431151165903453,0.003088777729387147,0.002236370651927924,1.3027971248097031e-05,0.8658235763219901
26,4.653266331658291e-07,0.1364114385660406,0.017224963761147002,0.0060610754238250505,0.0034122969476631394,0.0011085509638348349,0.0005534895928356894,0.8033502198598726
27,4.6783919597989947e-07,0.1382643243902746,0.008667204601018715,0.006466691645586581,0.0014563001794973627,1.6119884257466534e-05,0.0014596229498738747,0.6824764312835483
28,4.703517587939698e-07,0.07362522623329906,0.0006390511485805195,0.003138856874019825,7.133720456854898e-06,0.0007629858808067963,0.0010890998692861587,0.4631177565812934
29,4.728643216080402e-07,0.001043039758358499,0.0029701672293113157,0.00014947695590012485,0.0012063814612972253,0.002254518378015259,0.00011971095316520912,0.1711562070332333
30,4.7537688442211054e-07,0.10251329464817717,0.015330540645235043,0.0013754189082650652,0.00356712662671223,0.0022299452521648095,0.00028681392867745364,0.005616776878999045
31,4.778894472361809e-07,0.39037722204184616,0.026796604146646714,0.005782451361983594,0.004006109585311932,0.0007408802612093032,0.001346937805945517,0.03556113567810207
32,4.804020100502513e-07,0.6323262396005822,0.02671639838982724,0.008554278883628261,0.0019617272041404523,1.9078195696241604e-05,0.001510732009339894,0.1063614347345736
33,4.829145728643216e-07,0.7682292096529779,0.014604286778674667,0.006625982137559184,8.577675312089293e-05,0.0012002367602234037,0.0005183725572044252,0.13465166382248167
34,4.85427135678392e-07,0.8382473060736904,0.0018053349325745918,0.002074956773179245,0.0008926087024737578,0.002665262199412633,1.694573627587709e-05,0.11509061269405078
35,4.879396984924622e-07,0.8740274773524761,0.002977642007612973,2.7822878870583188e-05,0.003562205091805908,0.0023851256560225203,0.0008640412006535315,0.06758293411959858
36,4.904522613065327e-07,0.8910614216209207,0.02122559623209859,0.0031934571548148686,0.0049402892369307195,0.0007582301258916359,0.001746673701246946,0.021286081974045752
37,4.92964824120603e-07,0.8960168961031579,0.04322256333955025,0.008745591612444231,0.003405383948066263,1.9985357915222405e-05,0.0013000326711498133,0.00042658832197008936
38,4.954773869346733e-07,0.8909020545520759,0.051339957572588905,0.011239600289858494,0.000758680246529028,0.0012498171868734736,0.0002223144040514543,0.008145293328114702
39,4.979899497487437e-07,0.8744460948318994,0.03795039901064674,0.008173056810386442,0.000164002984655934,0.002918904704642812,0.00016472487904381296,0.028753771514747888
40,5.00502512562814e-07,0.841668113180598,0.012534787006977818,0.00249320434932678,0.002524362483180507,0.0029155302661483203,0.001266816903676929,0.04467542884815283
41,5.030150753768844e-07,0.7817447275463872,0.00013950247004074494,3.382371614910751e-05,0.005386268010570845,0.0012561288139080274,0.0019472797668087791,0.047095865305299245
42,5.055276381909547e-07,0.6746211272370872,0.02257060002855108,0.003925245507893697,0.00569550787633444,2.105661797128378e-05,0.0012460256678682293,0.03656331126259788
43,5.080402010050251e-07,0.4936349717381828,0.07219443865516215,0.011234155371398175,0.003117921639236466,0.0008129747364295488,0.0001618199578609738,0.019813411305734857
44,5.105527638190955e-07,0.24521172247601722,0.11621941031840949,0.015630049737557355,0.00038887445653963936,0.002791237682135941,0.00022806917390722978,0.005587883071733634
45,5.130653266331658e-07,0.044247442415377494,0.1241576589683857,0.013191001485860809,0.0005345974659457969,0.0036783926786774085,0.00141294155847948,1.700059991989927e-05
46,5.155778894472362e-07,0.003496965329525945,0.08349229289202004,0.005883759882936296,0.0037008737970033053,0.002467682338333298,0.0021572803035333843,0.003640585005997194
47,5.180904522613065e-07,0.05681654283940259,0.0167082714800694,0.0003200106122377816,0.006917453001044597,0.0005409210998554321,0.00149730343628799,0.012171604890228477
48,5.206030150753768e-07,0.10642058194232383,0.01770514906217376,0.002382147416867488,0.007101297122612795,0.00011751834636910796,0.0002970662583390891,0.019926052771308066
49,5.231155778894473e-07,0.11919458329894632,0.18502515844827783,0.011653303313192824,0.0040555835592946034,0.0018005328884779562,0.00011236081530126204,0.022944035060755968
50,5.256281407035175e-07,0.09775359838436118,0.43111788491043984,0.02134093364396451,0.0006826480727878827,0.0038742731909340252,0.0012388778291941237,0.020262438072349773
51,5.28140703517588e-07,0.05781839937155592,0.622331624315535,0.023955429571447525,0.000378459382950863,0.004181525574470493,0.0023291821957281337,0.01360958411950613
52,5.306532663316582e-07,0.02008264558281317,0.7385270180000435,0.017182878101312422,0.0038206274879699614,0.0024108327222931995,0.002081604771541008,0.00620170554430234
53,5.331658291457286e-07,0.0011383084680409732,0.8044125969180218,0.006000992530124629,0.008203565699731939,0.00038705967684473915,0.0008022380455645835,0.0011599249393964028
54,5.35678391959799e-07,0.004227910482287986,0.8407603048957988,6.417648530435428e-06,0.00978312595251176,0.00025264392043449803,3.5719236143969886e-06,0.0001327334671786732
55,5.381909547738693e-07,0.01986246107245339,0.8591136601462956,0.0062725610002882645,0.007175719103899585,0.002310599675878701,0.0006663890826191949,0.002757055422832468
56,5.407035175879397e-07,0.035254179708854194,0.8649672693745597,0.02263188351438746,0.002557440864142597,0.004672691401303137,0.002103998951815588,0.0071623875420095
57,5.4321608040201e-07,0.04201717418697774,0.8601381552431062,0.03868413056670883,1.1796072528152594e-05,0.005125949464609614,0.002742751755503076,0.011070905537456807
58,5.457286432160804e-07,0.03808946934745368,0.843701601857092,0.043592989150787326,0.0021755113301949315,0.003248477546899532,0.0018995786303355217,0.012811429465733524
59,5.482412060301507e-07,0.02644153761299604,0.8118371803856858,0.03326531751368076,0.007831054408104091,0.000780372913150524,0.0004888659802871863,0.011842530213754856
60,5.507537688442211e-07,0.012799161602195915,0.7567814190674744,0.013762275577644307,0.012786854201062271,7.825553459472683e-05,3.743005936430121e-05,0.008747509512584387
61,5.532663316582915e-07,0.0029228985363875825,0.6654917786814895,0.0003903615631860369,0.013263233187755057,0.00198328193363953,0.00109625059523244,0.004844710503149737
62,5.557788944723618e-07,4.1719707758532125e-05,0.5216598021196512,0.008982534420694232,0.00879668779844417,0.004991389956149921,0.002642782506690174,0.0016018135028959461
63,5.582914572864321e-07,0.003701198367090071,0.32318411132090563,0.04147832685655777,0.002720514267123563,0.00658103910979965,0.0031438197738602246,6.59549470789571e-05
64,5.608040201005025e-07,0.010675123448465391,0.12171543064527955,0.0816389126817419,6.361156398985469e-06,0.005416593056080727,0.002116707022915231,0.0005188520963104544
65,5.633165829145728e-07,0.017047601466842248,0.010781146854811019,0.10701316982812792,0.003562417576936563,0.0024525648474415986,0.0005681943609945592,0.0024749946505385517
66,5.658291457286432e-07,0.020008946781826516,0.010338465005230526,0.10165724068637072,0.011688844548454707,0.00018912522378325945,2.474467498640832e-05,0.004976965994022716
67,5.683417085427135e-07,0.018654552241777925,0.05588554966139006,0.06273554278941251,0.019144948540308092,0.0006912543590127102,0.001093833909590657,0.007013848932522272
68,5.708542713567839e-07,0.013891038396876644,0.09311427143985797,0.011900452503944177,0.02092132526358968,0.0038447283088424416,0.002859780674926854,0.007877023869275015
69,5.733668341708542e-07,0.0077874480284877475,0.1036927069386267,0.01125600845608168,0.015620272642810892,0.0073650068998839255,0.003741610938217562,0.007345960340928863
70,5.758793969849246e-07,0.002654835061940547,0.08905079790054278,0.12591339221921197,0.006585809259173182,0.008617218047742618,0.0029615829757798414,0.005686599218727996
71,5.78391959798995e-07,0.00014306816032799434,0.05906861858419225,0.32339267788670234,0.00036175669103046985,0.006644569964397756,0.001212058456104534,0.0035017454531143786
72,5.809045226130653e-07,0.0006865062978340687,0.02718975533471488,0.5099963734591968,0.0026451392609597476,0.0028813200699774606,4.516443092564202e-05,0.0014994103953704925
73,5.834170854271357e-07,0.0035130855351082732,0.005664178337888165,0.6431153774494808,0.013851386147714015,0.00020037674248855165,0.0005596291946296272,0.0002561055272939071
74,5.85929648241206e-07,0.0071403218105570215,0.0001719362489605062,0.7278149024002104,0.028216886070486464,0.0008889115685605718,0.0024345123060582575,4.8598483794254764e-05
75,5.884422110552764e-07,0.01004712571604379,0.00792251621035374,0.7792785384512139,0.03753019660160012,0.00487360682616766,0.004175155755075204,0.0008019934601699794
76,5.909547738693467e-07,0.011209242124332684,0.02108734245982444,0.8090072275569715,0.03611605630697482,0.009649706611657935,0.004384455976139105,0.0021574061722937975
77,5.934673366834171e-07,0.010347841222433372,0.03196994337282359,0.8237241838828124,0.02405040566135818,0.012058793291029532,0.00289892216330728,0.003618995113138687
78,5.959798994974874e-07,0.007895071740384878,0.036065993376040176,0.8266842686133534,0.008151172651455766,0.010463712349636053,0.0008961964688124293,0.004719328698755781
79,5.984924623115578e-07,0.004753602827055302,0.032575766377925364,0.8186706728469528,4.236342051725963e-06,0.005838572924750785,1.0108154516450863e-06,0.005149433018309651
80,6.010050251256281e-07,0.0019490942737039408,0.02360245217610132,0.7983637491455825,0.009443005260991464,0.001280696750627396,0.0010415940208154885,0.004823756976093996
81,6.035175879396984e-07,0.0002850781439914378,0.012868873528824208,0.762183852579919,0.03637389681338415,0.00017663005724042003,0.003364987731626049,0.0038753136267406295
82,6.060301507537688e-07,0.00010768378193732728,0.004217817080761393,0.7038277345215305,0.06929437611127044,0.003918007024508558,0.0053126272602807304,0.00259417029721737
83,6.085427135678392e-07,0.00125029405304477,0.0001886669211432515,0.6142629806255836,0.09244716817704393,0.010751499350802907,0.005484796276531835,0.001332697566122333
84,6.110552763819095e-07,0.003156442592909918,0.0012057076268472925,0.48475332143451666,0.0936940512240624,0.016809582015345,0.003754598679681787,0.0004053163951822092
85,6.135678391959799e-07,0.005110186510368318,0.005755244370727721,0.31822596321115004,0.06888452477148281,0.01853685226294877,0.001346625436792334,9.207073362022957e-06
86,6.160804020100502e-07,0.006476274620645661,0.011344944863634103,0.148053054481927,0.02711176241008835,0.014785995426737468,2.084519274621796e-05,0.00018490083417120948
87,6.185929648241206e-07,0.006873051969461218,0.015622362865316541,0.03247674732017015,5.5574136212290775e-05,0.007577680081631661,0.0008709975816749896,0.000822938707324822
88,6.211055276381909e-07,0.0062435498131588165,0.01713867740732121,7.983345624557807e-05,0.03864413877628423,0.001321021819844031,0.0035107345087114065,0.0017089040518812207
89,6.236180904522613e-07,0.004827503600392545,0.01561097807243112,0.023271670877208116,0.16602181448689696,0.0005657030896882355,0.006292526465542385,0.002589289833197985
90,6.261306532663317e-07,0.003059283896113894,0.011782401294211261,0.0595008091688672,0.33832332605182797,0.0071182666731624475,0.007434916267835075,0.0032379331499654243
91,6.286432160804019e-07,0.0014274823000919173,0.007031241731606323,0.08377518266882163,0.49514113161876194,0.018508365337212764,0.006198612570157427,0.0035065653623472985
92,6.311557788944724e-07,0.0003358798530470674,0.002862378286742668,0.08862281165217228,0.6115794809976739,0.02924253030743544,0.003346373069839518,0.0033503086339048164
93,6.336683417085426e-07,2.4824937947149675e-06,0.0004178189683917309,0.0761002826154009,0.6902083916890532,0.03386370925036865,0.000707742028634073,0.0028264673420213323
94,6.361809045226131e-07,0.00042087783252814517,0.00015250691392581974,0.052905392591000196,0.7407593134018415,0.029699623024632166,0.00010554023925043279,0.002070848414618486
95,6.386934673366834e-07,0.0013879227003415582,0.0017769301387865657,0.027728465935476385,0.7714865571420488,0.018318976362347274,0.0021962923004294876,0.001259616802013734
96,6.412060301507537e-07,0.002581079820615883,0.004459276745343312,0.008645491501143111,0.7876761854322574,0.00562450607771594,0.005969290980965644,0.0005664735784044138
97,6.437185929648241e-07,0.0036562529629565283,0.007172125406647817,0.0003208365808807605,0.7921031384926114,1.0308391044054241e-05,0.009328547051759542,0.00012483394115312074
